Time,pods,cpu,heap,jvm_total_Copy,jvm_total_MarkSweepCompact,jvm_seconds_Copy,jvm_seconds_MarkSweepCompact,memory,rt,tp
2024-02-04 00:05:00,1.0,0.1876194104013528,23319504.0,1.4666666666666666,0.0222222222222222,1.0063574627943932,0.8333333333333333,1064960.0,3.0626544759013328,134.10991407407408
2024-02-04 00:06:00,1.0,0.376038662510604,26965046.0,1.6888888888888889,0.0,0.9698871702906676,0.0,1064960.0,1.960165729870668,231.88888888888889
2024-02-04 00:07:00,1.0,0.5682675643862141,31736118.0,1.5111111111111108,0.0,1.0064711551700445,0.0,1064960.0,0.9698663658493348,214.66666666666663
2024-02-04 00:08:00,2.0,0.3911562205835874,54990216.0,1.0720988888888887,0.0,0.9684913684243304,0.0,2072576.0,1.7294329339148846,241.64444444444445
2024-02-04 00:09:00,2.0,0.4901467875986157,55278200.0,1.3333333333333333,0.0222222222222222,0.974842767295599,0.8333333333333331,2072576.0,0.4309849844566688,233.03308333333328
2024-02-04 00:10:00,3.0,0.3471223597635421,78749108.0,1.7451244444444445,0.0,0.9748289473684196,0.0,3526656.0,0.5000585933793356,226.26666666666668
2024-02-04 00:11:00,3.0,0.3603155066834093,77468006.0,1.8888888888888888,0.0222222222222222,0.9876033057851262,0.8333333333333347,3469312.0,0.2750332428147622,227.0516533333333
2024-02-04 00:12:00,3.0,0.3835136266502257,81069182.0,2.2888888888888888,0.0,1.0016941973739897,0.0,3469312.0,0.2945962378524452,267.7777777777777
2024-02-04 00:13:00,3.0,0.3787300822273303,82910768.0,1.8666666666666667,0.0,1.0034542314335049,0.0,3469312.0,0.2486360015782227,256.88888888888886
2024-02-04 00:14:00,3.0,0.359493237498369,82510724.0,1.5333333333333332,0.0,0.995962314939432,0.0,3469312.0,0.1945677003986667,216.3777777777778
2024-02-04 00:15:00,3.0,0.3022274874937384,82905190.0,1.4666666666666668,0.0,1.0108932461873656,0.0,3469312.0,0.1854900927022214,203.93333333333337
2024-02-04 00:16:00,3.0,0.2524511334925783,92150870.0,1.4666666666666663,0.0,1.000964785335246,0.0,3469312.0,0.1556331308288876,190.7777777777777
2024-02-04 00:17:00,3.0,0.2005700272236668,87742732.0,1.0666666666666664,0.0,1.0062893081760933,0.0,3469312.0,0.1034107730462237,132.9333333333333
2024-02-04 00:18:00,2.0,0.237074984446444,99224906.0,0.7333333333333334,0.0,1.009830205540652,0.0,3469312.0,0.1928330281333329,122.37777777777778
2024-02-04 00:19:00,2.0,0.2014167444583979,80053622.0,0.6666666666666667,0.0,1.0000000000000069,0.0,2072576.0,0.1360415133299959,111.42222222222222
2024-02-04 00:20:00,2.0,0.1843545420875842,79578558.0,0.8888888888888888,0.0,1.006581494386371,0.0,2072576.0,0.1971590241439982,152.8222222222222
2024-02-04 00:21:00,1.0,0.3273468679923317,79762386.0,0.4222222222222221,0.0,0.9824561403508812,0.0,2072576.0,0.2580908750879963,98.4
2024-02-04 00:22:00,1.0,0.3167418812720087,56180106.0,0.711111111111111,0.0,1.003159557661901,0.0,1064960.0,0.4249340788773293,166.04444444444442
2024-02-04 00:23:00,1.0,0.3376460479622336,54755564.0,0.7777777777777777,0.0,0.9979035639412828,0.0,1064960.0,0.4492997140373332,182.3777777777777
2024-02-04 00:24:00,1.0,0.3495142616475147,49291524.0,0.5555555555555555,0.0,1.011494252873585,0.0,1064960.0,0.4385313508346654,174.15555555555554
2024-02-04 00:25:00,1.0,0.3321018038435436,50795150.0,0.711111111111111,0.0,0.9806345282241328,0.0,1064960.0,0.6140432855599968,225.4
2024-02-04 00:26:00,1.0,0.3899027212958164,56195210.0,0.5555555555555555,0.0,1.0030030030029689,0.0,1064960.0,0.4494151284639991,176.42222222222222
2024-02-04 00:27:00,1.0,0.3968986845451616,45017802.0,0.6,0.0,1.0056497175141292,0.0,1064960.0,0.4875155138746641,191.4222222222222
2024-02-04 00:28:00,1.0,0.3900926134025289,58369264.0,0.5111111111111111,0.0,0.9980430528375696,0.0,1064960.0,0.4072341486693392,160.95555555555552
2024-02-04 00:29:00,1.0,0.4051414711110341,63207488.0,0.6888888888888888,0.0,0.9953994144709368,0.0,1064960.0,0.5990185955826715,221.5111111111111
2024-02-04 00:30:00,1.0,0.3737271005036183,57698014.0,0.4222222222222221,0.0,1.0064412238324485,0.0,1064960.0,0.3283043839746636,130.68888888888887
2024-02-04 00:31:00,1.0,0.358954044197853,61280060.0,0.4444444444444444,0.0,1.010101010101025,0.0,1064960.0,0.3228391142933248,133.39999999999998
2024-02-04 00:32:00,1.0,0.3171241429426164,62849760.0,0.3555555555555555,0.0,1.001564945226938,0.0,1064960.0,0.258248016476009,107.95555555555556
2024-02-04 00:33:00,1.0,0.3056557527978762,66836612.0,0.3333333333333333,0.0,1.001926782273585,0.0,1064960.0,0.2536177407826624,101.46666666666664
2024-02-04 00:34:00,1.0,0.276913652310163,59574232.0,0.5111111111111111,0.0,0.9974747474747347,0.0,1064960.0,0.4012088116560041,160.37777777777774
2024-02-04 00:35:00,2.0,0.204897332733823,77515840.0,0.911111111111111,0.0222222222222222,1.0075865339023138,1.111111111111109,2199552.0,1.4469374872226664,267.3555555555555
2024-02-04 00:36:00,2.0,0.2195399516176361,64253164.0,0.8444444444444443,0.0222222222222222,1.039621955652516,1.1111111111111105,2105344.0,0.527345858667996,196.7111111111111
2024-02-04 00:37:00,2.0,0.282243416511256,67488794.0,0.8888888888888888,0.0,0.963568266939042,0.0,2105344.0,0.3470569108753316,135.138037037037
2024-02-04 00:38:00,2.0,0.3655691204389054,62341174.0,1.111111111111111,0.0,0.9981060606060714,0.0,2105344.0,0.2837881165753328,175.08888888888885
2024-02-04 00:39:00,2.0,0.4011531976836754,72418900.0,1.0,0.0,1.0039074241057886,0.0,2105344.0,0.206627205915333,150.0
2024-02-04 00:40:00,2.0,0.385496152420248,72120488.0,1.7111111111111108,0.0,1.0046728971962762,0.0,2105344.0,0.4519921954179974,276.3555555555555
2024-02-04 00:41:00,2.0,0.3768310115507013,77143428.0,1.0888888888888888,0.0,1.007845594107899,0.0,2105344.0,0.2205182030482376,165.17777777777775
2024-02-04 00:42:00,2.0,0.3126508535407858,76382226.0,0.5333333333333332,0.0,0.994152046783582,0.0,2105344.0,0.1275232162393356,94.6
2024-02-04 00:43:00,2.0,0.2502850680583905,76321534.0,0.9775023324003732,0.0,0.9854076510323946,0.0,2105344.0,0.2560493173682823,185.6737393931316
2024-02-04 00:44:00,2.0,0.2384865000754547,91315438.0,1.3777777777777778,0.0,1.0044977511244328,0.0,2105344.0,0.4096828188286681,271.9333333333333
2024-02-04 00:45:00,2.0,0.2252116542249053,83944986.0,0.7999999999999998,0.0,1.0043431053203271,0.0,2105344.0,0.2097227805680003,155.04444444444442
2024-02-04 00:46:00,2.0,0.2204740498384002,88343812.0,0.7555555555555555,0.0,0.9954954954955328,0.0,2105344.0,0.1834670970299953,141.5333333333333
2024-02-04 00:47:00,2.0,0.2218531102648775,85270286.0,0.5777777777777777,0.0,0.9926224010731765,0.0,2105344.0,0.1455349633373364,114.46666666666664
2024-02-04 00:48:00,2.0,0.2030445990949769,90302088.0,0.6,0.0,1.012491781722584,0.0,2105344.0,0.1474402440199954,115.04444444444444
2024-02-04 00:49:00,2.0,0.182101816028859,93988324.0,0.9333333333333332,0.0,1.0061443932411582,0.0,2105344.0,0.237049449666003,175.4222222222222
2024-02-04 00:50:00,2.0,0.1791025224553837,93392082.0,1.2444444444444442,0.0,1.0240846042821476,0.0,2105344.0,0.3464746939631813,225.1111111111111
2024-02-04 00:51:00,2.0,0.2425861436107254,91703034.0,1.8444444444444443,0.0222222222222222,0.9969558599695536,1.1111111111111125,2105344.0,0.5889095128113317,352.3555555555555
2024-02-04 00:52:00,2.0,0.2739799834903618,93422492.0,1.1777777777777776,0.0,1.009627894873798,0.0,2105344.0,0.4444722424786643,284.0
2024-02-04 00:53:00,2.0,0.3284132269927812,101029636.0,1.1555555555555554,0.0,0.998098859315618,0.0,2105344.0,0.4532632568053339,280.97777777777776
2024-02-04 00:54:00,2.0,0.3586856355123243,106626068.0,1.333333333333333,0.0,1.0055478502080404,0.0,2105344.0,0.528764020136665,320.6444444444444
2024-02-04 00:55:00,2.0,0.3752796102474696,115129482.0,1.311111111111111,0.0,0.999315537303218,0.0,2105344.0,0.5356587009146657,328.3555555555555
2024-02-04 00:56:00,2.0,0.3678724857905088,87551234.0,1.2,0.0,1.0085406679876008,0.0,2105344.0,0.4840325315781948,314.42222222222216
2024-02-04 00:57:00,2.0,0.3759361540694261,97681630.0,1.4000281500248164,0.0,1.005750791916998,0.0,2105344.0,0.5652017793096478,352.52201406019657
2024-02-04 00:58:00,2.0,0.3883314802665386,104507318.0,1.4444444444444442,0.0,1.0047369733233429,0.0,2105344.0,0.5817953382613362,373.9777777777777
2024-02-04 00:59:00,2.0,0.3860929040721665,109203352.0,1.2666666666666666,0.0,1.0006195786864969,0.0,2105344.0,0.4813411200066639,316.2444444444444
2024-02-04 01:00:00,2.0,0.3823544152495681,116417216.0,1.222222222222222,0.0,1.0012906887076864,0.0,2105344.0,0.5121735679071633,321.1111111111111
2024-02-04 01:01:00,2.0,0.3769086477357446,115570722.0,1.022222222222222,0.0,1.0178861788617997,0.0,2105344.0,0.422823535367329,270.24444444444435
2024-02-04 01:02:00,2.0,0.3634945833935119,106478216.0,0.9777777777777776,0.0,0.9952606635070844,0.0,2105344.0,0.477486010147333,306.8222222222222
2024-02-04 01:03:00,2.0,0.3578851417640351,113451022.0,1.0666666666666664,0.0,1.0096153846153944,0.0,2105344.0,0.5280555579019987,326.97777777777776
2024-02-04 01:04:00,2.0,0.3563439596864662,110099458.0,1.0444444444444445,0.0,1.0223048327137518,0.0,2105344.0,0.4911696527820035,314.3111111111111
2024-02-04 01:05:00,2.0,0.3603274350814552,117469894.0,1.19997185372827,0.0,0.996264344317696,0.0,2105344.0,0.6237542820945108,371.5668822078528
2024-02-04 01:06:00,2.0,0.3757753589295843,119443688.0,1.1555555555555554,0.0,1.0169491525423553,0.0,2105344.0,0.6854777758473303,357.2444444444444
2024-02-04 01:07:00,2.0,0.3753286006602061,126019684.0,1.1111111111111112,0.0,1.0191846522781731,0.0,2105344.0,0.6171341632826669,345.84444444444443
2024-02-04 01:08:00,2.0,0.3894895430091072,124050878.0,1.0888888888888888,0.0,1.007005253940424,0.0,2105344.0,0.5316037075606657,347.68888888888887
2024-02-04 01:09:00,2.0,0.3903840674965426,134219622.0,0.9333333333333332,0.0,0.9903846153846532,0.0,2105344.0,0.439075671565995,291.3333333333333
2024-02-04 01:10:00,2.0,0.3807253833644045,133668514.0,1.0667555753130324,0.0,1.0006354418714938,0.0,2105344.0,0.4995566930057277,323.85650144476546
2024-02-04 01:11:00,2.0,0.3853229885470133,136763936.0,1.2444444444444442,0.0,0.9908950827034596,0.0,2105344.0,0.6097558504358609,382.5333333333333
2024-02-04 01:12:00,2.0,0.377758280041539,142518830.0,0.9555555555555556,0.0,1.0116731517509718,0.0,2105344.0,0.428963735425343,287.6222222222222
2024-02-04 01:13:00,2.0,0.3601828928777246,147393966.0,0.8222222222222222,0.0,1.0205992509363249,0.0,2105344.0,0.3716078051153385,256.40000000000003
2024-02-04 01:14:00,2.0,0.3623063063317082,150909842.0,0.9777777777777776,0.0,1.0048808498420911,0.0,2105344.0,0.4958932014759883,317.3999999999999
2024-02-04 01:15:00,2.0,0.3548089741755917,145544738.0,0.911111111111111,0.0222222222222222,1.0010319917440773,1.1111111111111092,2105344.0,0.4114849693700118,273.51111111111106
2024-02-04 01:16:00,2.0,0.3250863532418078,129860794.0,0.7333333333333332,0.0,0.989925536574674,0.0,2105344.0,0.3359438471100047,232.91111111111107
2024-02-04 01:17:00,2.0,0.3346614701808188,137606050.0,1.022222222222222,0.0222222222222222,0.9976976208749015,1.1111111111111067,2105344.0,0.5720087623653262,356.7111111111111
2024-02-04 01:18:00,2.0,0.348042228349401,114915968.0,0.911111111111111,0.0,1.0077519379844633,0.0,2105344.0,0.4838791352753453,303.0
2024-02-04 01:19:00,2.0,0.3496662435031988,123494404.0,1.0666666666666669,0.0,1.005631536605018,0.0,2105344.0,0.5395895090006698,347.3333333333333
2024-02-04 01:20:00,2.0,0.3615229436180256,117430786.0,0.9777777777777776,0.0,0.9994240555992566,0.0,2105344.0,0.5089530730055654,330.66666666666663
2024-02-04 01:21:00,2.0,0.3772377371882641,125799656.0,0.911111111111111,0.0,0.9953239812958538,0.0,2105344.0,0.4551105981786615,300.6
2024-02-04 01:22:00,2.0,0.3686106225916814,128484628.0,0.911111111111111,0.0,1.0017421602787906,0.0,2105344.0,0.4851600582579947,308.5777777777777
2024-02-04 01:23:00,2.0,0.3711192866252341,128971860.0,0.9555555555555556,0.0,0.9945750452078987,0.0,2105344.0,0.4943163724873302,319.84444444444443
2024-02-04 01:24:00,2.0,0.3825466547265315,133412424.0,1.1777777777777776,0.0,1.00043402777776,0.0,2105344.0,0.6520172649399988,400.3777777777778
2024-02-04 01:25:00,2.0,0.3762550538893902,144575314.0,0.9333333333333332,0.0,1.011412829594652,0.0,2105344.0,0.5014834403739977,328.11111111111103
2024-02-04 01:26:00,2.0,0.3961756494124872,142229776.0,1.022222222222222,0.0,0.9964912280701778,0.0,2105344.0,0.5527423401446642,360.2
2024-02-04 01:27:00,2.0,0.4199093317257034,145493526.0,1.2888888888888888,0.0,1.0099464422341715,0.0,2105344.0,0.718001649354672,445.19999999999993
2024-02-04 01:28:00,2.0,0.442302885915801,140530080.0,1.2888888888888888,0.0222222222222222,0.9859496124031286,0.8333333333333338,2105344.0,0.7142868286233217,447.7333333333332
2024-02-04 01:29:00,2.0,0.4584550795423746,132898542.0,1.4,0.0,1.0058568882098216,0.0,2105344.0,0.8089641173473197,499.91111111111104
2024-02-04 01:30:00,2.0,0.4847089345298263,143573432.0,1.311111111111111,0.0,0.980999586947562,0.0,2105344.0,0.7875987112066476,475.2888888888889
2024-02-04 01:31:00,2.0,0.4918452368737084,137528652.0,0.9555555555555556,0.0,1.020659882824563,0.0,2105344.0,0.5639673232893174,354.2444444444444
2024-02-04 01:32:00,2.0,0.4802517343377354,148105598.0,1.3555555555555554,0.0,0.995405819295599,0.0,2105344.0,0.7813127729673375,484.2
2024-02-04 01:33:00,3.0,0.3453230846353302,165142036.0,1.66656297678828,0.0,0.9974305093569868,0.0,3301376.0,1.1929703170370178,568.2921180879587
2024-02-04 01:34:00,4.0,0.2754834803586601,177745140.0,1.6464933333333331,0.0222222222222222,0.9652488728584312,0.8333333333333326,4067328.0,0.7571162895419024,398.6911666666667
2024-02-04 01:35:00,4.0,0.3143161336792409,192636066.0,2.753729533366052,0.0222222222222222,1.0250960110465712,0.8333333333333344,4067328.0,0.4635016682313043,412.65679006043206
2024-02-04 01:36:00,4.0,0.3655890065108934,169671768.0,3.000038520230529,0.0222222222222222,1.005817099858894,1.1111111111111092,4067328.0,0.4303448691709498,476.7811853366322
