Time,pods
2024-02-05 19:09:00,1.0
2024-02-05 19:10:00,1.0
2024-02-05 19:11:00,1.0
2024-02-05 19:12:00,1.0
2024-02-05 19:13:00,2.0
2024-02-05 19:14:00,2.0
2024-02-05 19:15:00,2.0
2024-02-05 19:16:00,2.0
2024-02-05 19:17:00,2.0
2024-02-05 19:18:00,2.0
2024-02-05 19:19:00,2.0
2024-02-05 19:20:00,1.0
2024-02-05 19:21:00,1.0
2024-02-05 19:22:00,1.0
2024-02-05 19:23:00,1.0
2024-02-05 19:24:00,1.0
2024-02-05 19:25:00,1.0
2024-02-05 19:26:00,1.0
2024-02-05 19:27:00,1.0
2024-02-05 19:28:00,1.0
2024-02-05 19:29:00,1.0
2024-02-05 19:30:00,1.0
2024-02-05 19:31:00,1.0
2024-02-05 19:32:00,1.0
2024-02-05 19:33:00,1.0
2024-02-05 19:34:00,1.0
2024-02-05 19:35:00,1.0
2024-02-05 19:36:00,1.0
2024-02-05 19:37:00,1.0
2024-02-05 19:38:00,1.0
2024-02-05 19:39:00,1.0
2024-02-05 19:40:00,1.0
2024-02-05 19:41:00,1.0
2024-02-05 19:42:00,1.0
2024-02-05 19:43:00,1.0
2024-02-05 19:44:00,1.0
2024-02-05 19:45:00,1.0
2024-02-05 19:46:00,1.0
2024-02-05 19:47:00,1.0
2024-02-05 19:48:00,1.0
2024-02-05 19:49:00,1.0
2024-02-05 19:50:00,1.0
2024-02-05 19:51:00,1.0
2024-02-05 19:52:00,1.0
2024-02-05 19:53:00,1.0
2024-02-05 19:54:00,1.0
2024-02-05 19:55:00,1.0
2024-02-05 19:56:00,1.0
2024-02-05 19:57:00,1.0
2024-02-05 19:58:00,1.0
2024-02-05 19:59:00,1.0
2024-02-05 20:00:00,1.0
2024-02-05 20:01:00,1.0
2024-02-05 20:02:00,1.0
2024-02-05 20:03:00,1.0
2024-02-05 20:04:00,1.0
2024-02-05 20:05:00,1.0
2024-02-05 20:06:00,1.0
2024-02-05 20:07:00,1.0
2024-02-05 20:08:00,1.0
2024-02-05 20:09:00,1.0
2024-02-05 20:10:00,1.0
2024-02-05 20:11:00,1.0
2024-02-05 20:12:00,1.0
2024-02-05 20:13:00,1.0
2024-02-05 20:14:00,1.0
2024-02-05 20:15:00,1.0
2024-02-05 20:16:00,1.0
2024-02-05 20:17:00,1.0
2024-02-05 20:18:00,1.0
2024-02-05 20:19:00,1.0
2024-02-05 20:20:00,1.0
2024-02-05 20:21:00,1.0
2024-02-05 20:22:00,1.0
2024-02-05 20:23:00,1.0
2024-02-05 20:24:00,1.0
2024-02-05 20:25:00,1.0
2024-02-05 20:26:00,1.0
2024-02-05 20:27:00,1.0
2024-02-05 20:28:00,1.0
2024-02-05 20:29:00,1.0
2024-02-05 20:30:00,1.0
2024-02-05 20:31:00,1.0
2024-02-05 20:32:00,1.0
2024-02-05 20:33:00,1.0
2024-02-05 20:34:00,1.0
2024-02-05 20:35:00,1.0
2024-02-05 20:36:00,1.0
2024-02-05 20:37:00,1.0
2024-02-05 20:38:00,1.0
2024-02-05 20:39:00,1.0
2024-02-05 20:40:00,1.0
2024-02-05 20:41:00,1.0
2024-02-05 20:42:00,1.0
2024-02-05 20:43:00,1.0
2024-02-05 20:44:00,1.0
2024-02-05 20:45:00,1.0
2024-02-05 20:46:00,1.0
2024-02-05 20:47:00,1.0
2024-02-05 20:48:00,2.0
2024-02-05 20:49:00,2.0
2024-02-05 20:50:00,2.0
2024-02-05 20:51:00,2.0
2024-02-05 20:52:00,2.0
2024-02-05 20:53:00,2.0
2024-02-05 20:54:00,2.0
2024-02-05 20:55:00,2.0
2024-02-05 20:56:00,1.0
2024-02-05 20:57:00,1.0
2024-02-05 20:58:00,1.0
2024-02-05 20:59:00,1.0
2024-02-05 21:00:00,1.0
2024-02-05 21:01:00,1.0
2024-02-05 21:02:00,1.0
2024-02-05 21:03:00,1.0
2024-02-05 21:04:00,1.0
2024-02-05 21:05:00,1.0
2024-02-05 21:06:00,1.0
2024-02-05 21:07:00,1.0
2024-02-05 21:08:00,1.0
2024-02-05 21:09:00,1.0
2024-02-05 21:10:00,1.0
2024-02-05 21:11:00,1.0
2024-02-05 21:12:00,1.0
2024-02-05 21:13:00,1.0
2024-02-05 21:14:00,1.0
2024-02-05 21:15:00,1.0
2024-02-05 21:16:00,1.0
2024-02-05 21:17:00,1.0
2024-02-05 21:18:00,1.0
2024-02-05 21:19:00,1.0
2024-02-05 21:20:00,1.0
2024-02-05 21:21:00,1.0
2024-02-05 21:22:00,1.0
2024-02-05 21:23:00,1.0
2024-02-05 21:24:00,1.0
2024-02-05 21:25:00,1.0
2024-02-05 21:26:00,1.0
2024-02-05 21:27:00,1.0
2024-02-05 21:28:00,1.0
2024-02-05 21:29:00,1.0
2024-02-05 21:30:00,1.0
2024-02-05 21:31:00,1.0
2024-02-05 21:32:00,1.0
2024-02-05 21:33:00,1.0
2024-02-05 21:34:00,1.0
2024-02-05 21:35:00,1.0
2024-02-05 21:36:00,1.0
2024-02-05 21:37:00,1.0
2024-02-05 21:38:00,1.0
2024-02-05 21:39:00,1.0
2024-02-05 21:40:00,1.0
2024-02-05 21:41:00,1.0
2024-02-05 21:42:00,1.0
2024-02-05 21:43:00,1.0
2024-02-05 21:44:00,1.0
2024-02-05 21:45:00,1.0
2024-02-05 21:46:00,1.0
2024-02-05 21:47:00,1.0
2024-02-05 21:48:00,1.0
2024-02-05 21:49:00,1.0
2024-02-05 21:50:00,1.0
2024-02-05 21:51:00,1.0
2024-02-05 21:52:00,1.0
2024-02-05 21:53:00,1.0
2024-02-05 21:54:00,1.0
2024-02-05 21:55:00,1.0
2024-02-05 21:56:00,1.0
2024-02-05 21:57:00,1.0
2024-02-05 21:58:00,1.0
2024-02-05 21:59:00,1.0
2024-02-05 22:00:00,1.0
2024-02-05 22:01:00,1.0
2024-02-05 22:02:00,1.0
2024-02-05 22:03:00,1.0
2024-02-05 22:04:00,1.0
2024-02-05 22:05:00,1.0
2024-02-05 22:06:00,1.0
2024-02-05 22:07:00,1.0
2024-02-05 22:08:00,1.0
2024-02-05 22:09:00,1.0
