Time,pods
2024-02-07 18:46:00,1.0
2024-02-07 18:47:00,1.0
2024-02-07 18:48:00,1.0
2024-02-07 18:49:00,2.0
2024-02-07 18:50:00,2.0
2024-02-07 18:51:00,2.0
2024-02-07 18:52:00,2.0
2024-02-07 18:53:00,2.0
2024-02-07 18:54:00,2.0
2024-02-07 18:55:00,2.0
2024-02-07 18:56:00,2.0
2024-02-07 18:57:00,2.0
2024-02-07 18:58:00,2.0
2024-02-07 18:59:00,2.0
2024-02-07 19:00:00,2.0
2024-02-07 19:01:00,2.0
2024-02-07 19:02:00,2.0
2024-02-07 19:03:00,2.0
2024-02-07 19:04:00,2.0
2024-02-07 19:05:00,2.0
2024-02-07 19:06:00,2.0
2024-02-07 19:07:00,2.0
2024-02-07 19:08:00,2.0
2024-02-07 19:09:00,2.0
2024-02-07 19:10:00,2.0
2024-02-07 19:11:00,2.0
2024-02-07 19:12:00,2.0
2024-02-07 19:13:00,2.0
2024-02-07 19:14:00,2.0
2024-02-07 19:15:00,2.0
2024-02-07 19:16:00,2.0
2024-02-07 19:17:00,2.0
2024-02-07 19:18:00,2.0
2024-02-07 19:19:00,2.0
2024-02-07 19:20:00,2.0
2024-02-07 19:21:00,2.0
2024-02-07 19:22:00,2.0
2024-02-07 19:23:00,2.0
2024-02-07 19:24:00,2.0
2024-02-07 19:25:00,2.0
2024-02-07 19:26:00,2.0
2024-02-07 19:27:00,2.0
2024-02-07 19:28:00,2.0
2024-02-07 19:29:00,2.0
2024-02-07 19:30:00,2.0
2024-02-07 19:31:00,2.0
2024-02-07 19:32:00,1.0
2024-02-07 19:33:00,1.0
2024-02-07 19:34:00,1.0
2024-02-07 19:35:00,1.0
2024-02-07 19:36:00,1.0
2024-02-07 19:37:00,1.0
2024-02-07 19:38:00,1.0
2024-02-07 19:39:00,1.0
2024-02-07 19:40:00,1.0
2024-02-07 19:41:00,1.0
2024-02-07 19:42:00,1.0
2024-02-07 19:43:00,1.0
2024-02-07 19:44:00,1.0
2024-02-07 19:45:00,1.0
2024-02-07 19:46:00,1.0
2024-02-07 19:47:00,1.0
2024-02-07 19:48:00,1.0
2024-02-07 19:49:00,1.0
2024-02-07 19:50:00,1.0
2024-02-07 19:51:00,1.0
2024-02-07 19:52:00,1.0
2024-02-07 19:53:00,1.0
2024-02-07 19:54:00,1.0
2024-02-07 19:55:00,1.0
2024-02-07 19:56:00,1.0
2024-02-07 19:57:00,1.0
2024-02-07 19:58:00,1.0
2024-02-07 19:59:00,1.0
2024-02-07 20:00:00,1.0
2024-02-07 20:01:00,1.0
2024-02-07 20:02:00,1.0
2024-02-07 20:03:00,1.0
2024-02-07 20:04:00,1.0
2024-02-07 20:05:00,1.0
2024-02-07 20:06:00,2.0
2024-02-07 20:07:00,2.0
2024-02-07 20:08:00,2.0
2024-02-07 20:09:00,2.0
2024-02-07 20:10:00,2.0
2024-02-07 20:11:00,3.0
2024-02-07 20:12:00,3.0
2024-02-07 20:13:00,3.0
2024-02-07 20:14:00,3.0
2024-02-07 20:15:00,3.0
